RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,AligningTorque,LateralForce,Index,SourceFile
25,12,4,-202.61,1.745,650.896,46.9,-143.1,14992,R20MZ_FZ_200_IA-4_filtered
25,12,4,-202.61,-11.353,660.106,6.37,462.37,15911,R20MZ_FZ_200_IA-4_filtered
25,12,4,-202.56,-12.197,659.896,20.51,466.54,15890,R20MZ_FZ_200_IA-4_filtered
25,12,4,-202.56,-11.815,659.996,24.35,463.88,15900,R20MZ_FZ_200_IA-4_filtered
25,12,4,-202.52,-8.969,660.716,14.25,466.39,15972,R20MZ_FZ_200_IA-4_filtered
25,12,4,-202.47,12.224,653.576,37.05,-419.31,15259,R20MZ_FZ_200_IA-4_filtered
25,12,4,-202.4,0.533,650.586,35.83,-3.56,14961,R20MZ_FZ_200_IA-4_filtered
25,12,4,-202.37,-9.336,659.046,11.39,477.25,15806,R20MZ_FZ_200_IA-4_filtered
25,12,4,-202.36,-9.122,660.676,7.71,461.42,15968,R20MZ_FZ_200_IA-4_filtered
25,12,4,-202.21,-10.316,659.286,13.02,476.94,15830,R20MZ_FZ_200_IA-4_filtered
25,12,4,-202.21,-11.761,660.006,19.15,464.51,15901,R20MZ_FZ_200_IA-4_filtered
25,12,4,-202.12,10.397,653.056,28.33,-431.59,15208,R20MZ_FZ_200_IA-4_filtered
25,12,4,-202.11,-9.831,659.166,12.44,477.39,15818,R20MZ_FZ_200_IA-4_filtered
25,12,4,-202.11,-10.93,660.226,23.92,464.51,15923,R20MZ_FZ_200_IA-4_filtered
25,12,4,-202.08,11.049,653.216,31,-423.2,15224,R20MZ_FZ_200_IA-4_filtered
25,12,4,-202.01,-8.54,660.816,9.03,462.96,15982,R20MZ_FZ_200_IA-4_filtered
25,12,4,-201.97,8.243,654.646,35.45,-448.1,15366,R20MZ_FZ_200_IA-4_filtered
25,12,4,-201.97,-9.702,659.136,12.71,480.95,15815,R20MZ_FZ_200_IA-4_filtered
25,12,4,-201.96,-9.397,659.056,11.29,474.75,15807,R20MZ_FZ_200_IA-4_filtered
25,12,4,-201.95,-9.043,660.696,11.43,463.25,15970,R20MZ_FZ_200_IA-4_filtered
25,12,4,-201.83,-9.932,660.476,19.7,464.32,15948,R20MZ_FZ_200_IA-4_filtered
25,12,4,-201.76,8.956,652.696,32.13,-451.84,15172,R20MZ_FZ_200_IA-4_filtered
25,12,4,-201.69,-8.621,660.796,11.13,461.07,15980,R20MZ_FZ_200_IA-4_filtered
25,12,4,-201.58,7.194,654.906,39.11,-430.4,15392,R20MZ_FZ_200_IA-4_filtered
25,12,4,-201.57,-8.585,660.806,10.04,461.84,15981,R20MZ_FZ_200_IA-4_filtered
25,12,4,-201.52,9.28,652.776,33.42,-449.68,15180,R20MZ_FZ_200_IA-4_filtered
25,12,4,-201.49,11.118,653.926,31.56,-427.31,15294,R20MZ_FZ_200_IA-4_filtered
25,12,4,-201.46,-0.69,656.886,19.88,141.39,15590,R20MZ_FZ_200_IA-4_filtered
25,12,4,-201.38,10.116,652.986,31.7,-430.08,15201,R20MZ_FZ_200_IA-4_filtered
25,12,4,-201.14,9.208,654.406,33.25,-443.95,15342,R20MZ_FZ_200_IA-4_filtered
25,12,4,-201.04,-10.827,659.416,13.77,472.36,15843,R20MZ_FZ_200_IA-4_filtered
25,12,4,-200.95,-7.947,658.696,7.14,474.06,15771,R20MZ_FZ_200_IA-4_filtered
25,12,4,-200.93,-4.303,657.786,-3.84,389.7,15680,R20MZ_FZ_200_IA-4_filtered
25,12,4,-200.88,7.975,654.716,36.1,-445.98,15373,R20MZ_FZ_200_IA-4_filtered
