RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,AligningTorque,LateralForce,Index
25,12,4,-202.01,-8.54,660.816,9.03,462.96,15982
25,12,4,-202.7,-8.495,660.826,8.17,463.77,15983
25,12,4,-206.02,-8.281,660.876,3.52,462.73,15988
25,12,4,-204.53,-8.258,660.886,3.25,460.63,15989
25,12,4,-203.28,-8.081,660.936,6.85,460.38,15994
25,12,4,-203.42,-7.727,661.026,11.49,456.06,16003
25,12,4,-206.99,-7.534,661.066,6.27,456.42,16007
25,12,4,-207.99,-7.497,661.076,5.16,457.25,16008
25,12,4,-204.92,-7.223,661.146,1.97,450.09,16015
25,12,4,-209.39,-7.007,661.206,5.16,453.31,16021
25,12,4,-207.32,-6.307,661.376,-0.08,435.47,16038
25,12,4,-207.74,-6.267,661.386,0.66,434.87,16039
25,12,4,-211.74,-6.145,661.416,0.69,436.05,16042
25,12,4,-210.51,-6.032,661.446,1.01,432.26,16045
25,12,4,-210.6,-5.75,661.516,2.12,424.79,16052
25,12,4,-211.92,-5.702,661.526,1.05,424.56,16053
25,12,4,-213.31,-5.671,661.536,0.23,423.88,16054
25,12,4,-207.18,-5.426,661.596,-0.27,413.4,16060
25,12,4,-211.89,-5.154,661.666,-2.07,407.49,16067
25,12,4,-206.91,-4.961,661.716,0.22,399.09,16072
25,12,4,-211.96,-4.727,661.776,-2.5,393.97,16078
25,12,4,-210.06,-4.394,661.856,-3.33,380.63,16086
25,12,4,-206.25,-4.077,661.936,-2.31,366.26,16094
25,12,4,-206.61,-3.714,662.026,-3.38,350.75,16103
25,12,4,-208.99,-3.074,662.186,0.28,317.78,16119
25,12,4,-208.36,-2.834,662.246,-0.58,304.08,16125
25,12,4,-207.21,-2.8,662.256,0.11,301.69,16126
25,12,4,-212.19,-2.557,662.316,2.42,286.1,16132
25,12,4,-212.53,-2.472,662.336,2.72,281.64,16134
25,12,4,-206.09,-2.245,662.396,5.64,264.28,16140
25,12,4,-209.64,-2.163,662.416,6.04,258.59,16142
25,12,4,-206.59,-1.434,662.596,11.23,203.09,16160
