RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,AligningTorque,LateralForce,Index,SourceFile
25,12,2,-200.57,-10.164,490.26,-0.25,479.75,9600,R20MZ_IA-2_FZ_200_filtered
25,12,2,-200.53,-11.082,491.19,4.35,468.11,9692,R20MZ_IA-2_FZ_200_filtered
25,12,2,-200.49,-10.49,490.34,2.79,484.23,9608,R20MZ_IA-2_FZ_200_filtered
25,12,2,-200.48,-11.447,491.08,-7.9,467.82,9681,R20MZ_IA-2_FZ_200_filtered
25,12,2,-200.47,-8.205,491.9,-8.37,464.56,9763,R20MZ_IA-2_FZ_200_filtered
25,12,2,-200.4,-8.687,489.89,-2.97,483.64,9563,R20MZ_IA-2_FZ_200_filtered
25,12,2,-200.37,-8.761,489.91,-3.28,479.12,9565,R20MZ_IA-2_FZ_200_filtered
25,12,2,-200.36,-9.723,491.53,4.94,470.3,9726,R20MZ_IA-2_FZ_200_filtered
25,12,2,-200.36,-8.239,491.89,-8.32,464.56,9762,R20MZ_IA-2_FZ_200_filtered
25,12,2,-200.34,-8.626,491.8,1.38,468.72,9753,R20MZ_IA-2_FZ_200_filtered
25,12,2,-200.21,-11.678,490.66,17.45,474.27,9640,R20MZ_IA-2_FZ_200_filtered
25,12,2,-200.19,-11.351,490.56,4.87,478.31,9630,R20MZ_IA-2_FZ_200_filtered
25,12,2,-200.15,-9.491,491.58,-0.99,471.05,9731,R20MZ_IA-2_FZ_200_filtered
25,12,2,-200.14,-7.846,492,-1.78,461.77,9773,R20MZ_IA-2_FZ_200_filtered
25,12,2,-200.1,12.284,484.52,9.67,-476.98,9026,R20MZ_IA-2_FZ_200_filtered
25,12,2,-200.1,-10.001,490.22,1.07,484.08,9596,R20MZ_IA-2_FZ_200_filtered
25,12,2,-200.02,-11.662,490.65,15.45,473.21,9639,R20MZ_IA-2_FZ_200_filtered
25,12,2,-199.98,-12.273,490.74,18.27,472.44,9647,R20MZ_IA-2_FZ_200_filtered
25,12,2,-199.95,-12.231,490.77,9.57,473.36,9650,R20MZ_IA-2_FZ_200_filtered
25,12,2,-199.93,-12.194,490.86,-3.99,471.03,9659,R20MZ_IA-2_FZ_200_filtered
25,12,2,-199.9,-11.869,490.99,22.08,468.54,9672,R20MZ_IA-2_FZ_200_filtered
25,12,2,-199.83,-11.324,491.12,-4.66,472.77,9685,R20MZ_IA-2_FZ_200_filtered
25,12,2,-199.75,-11.642,490.64,11.63,472.14,9638,R20MZ_IA-2_FZ_200_filtered
25,12,2,-199.65,-10.135,491.42,-3.23,470.29,9715,R20MZ_IA-2_FZ_200_filtered
25,12,2,-199.63,-11.118,490.5,1.88,472.45,9624,R20MZ_IA-2_FZ_200_filtered
25,12,2,-199.6,-11.921,490.98,28.48,467.43,9671,R20MZ_IA-2_FZ_200_filtered
25,12,2,-199.6,-9.204,491.65,-7.33,468.42,9738,R20MZ_IA-2_FZ_200_filtered
25,12,2,-199.56,7.447,483.32,27.33,-465.39,8907,R20MZ_IA-2_FZ_200_filtered
25,12,2,-199.56,-9.137,491.67,-5.7,468.28,9740,R20MZ_IA-2_FZ_200_filtered
25,12,2,-199.55,-9.104,491.68,-4.81,468.71,9741,R20MZ_IA-2_FZ_200_filtered
25,12,2,-199.52,-11.374,491.1,-5.13,468.41,9683,R20MZ_IA-2_FZ_200_filtered
25,12,2,-199.51,-8.766,491.77,3.33,467.48,9750,R20MZ_IA-2_FZ_200_filtered
25,12,2,-199.47,-11.411,491.09,-6.1,467.17,9682,R20MZ_IA-2_FZ_200_filtered
25,12,2,-199.46,-9.729,490.15,-0.85,479.11,9589,R20MZ_IA-2_FZ_200_filtered
25,12,2,-199.45,-12.244,490.76,11.95,471.8,9649,R20MZ_IA-2_FZ_200_filtered
25,12,2,-199.4,-8.796,489.92,-3.73,476.78,9566,R20MZ_IA-2_FZ_200_filtered
25,12,2,-199.34,-10.894,491.24,12.7,474.42,9697,R20MZ_IA-2_FZ_200_filtered
25,12,2,-199.27,-12.253,490.75,15.04,471.48,9648,R20MZ_IA-2_FZ_200_filtered
25,12,2,-199.25,9.231,485.41,20.21,-470.8,9115,R20MZ_IA-2_FZ_200_filtered
25,12,2,-199.25,-9.16,491.66,-6.5,467.8,9739,R20MZ_IA-2_FZ_200_filtered
25,12,2,-199.1,-11.621,490.63,8.18,471,9637,R20MZ_IA-2_FZ_200_filtered
25,12,2,-199.04,-10.209,490.27,-0.23,478.02,9601,R20MZ_IA-2_FZ_200_filtered
25,12,2,-199.02,-10.449,490.33,2.56,482.65,9607,R20MZ_IA-2_FZ_200_filtered
25,12,2,-199.01,-10.933,491.23,12.98,473.18,9696,R20MZ_IA-2_FZ_200_filtered
25,12,2,-198.95,-9.572,491.56,0.68,469.17,9729,R20MZ_IA-2_FZ_200_filtered
25,12,2,-198.68,-10.109,491.43,-2.37,469.8,9716,R20MZ_IA-2_FZ_200_filtered
25,12,2,-198.62,-11.017,491.21,9.88,469.61,9694,R20MZ_IA-2_FZ_200_filtered
25,12,2,-198.58,-9.079,489.99,-1.49,484.19,9573,R20MZ_IA-2_FZ_200_filtered
25,12,2,-198.53,1.832,481.92,35.62,-187.14,8767,R20MZ_IA-2_FZ_200_filtered
25,12,2,-198.48,-10.419,491.34,-1.86,472.09,9707,R20MZ_IA-2_FZ_200_filtered
25,12,2,-198.46,-9.527,490.1,0,483.25,9584,R20MZ_IA-2_FZ_200_filtered
25,12,2,-198.41,-2.798,488.42,-16.11,310.93,9416,R20MZ_IA-2_FZ_200_filtered
25,12,2,-198.37,10.493,485.09,21.89,-472.37,9083,R20MZ_IA-2_FZ_200_filtered
25,12,2,-198.18,-11.152,490.51,2.94,472.23,9625,R20MZ_IA-2_FZ_200_filtered
25,12,2,-198.18,-10.979,491.22,11.48,471.77,9695,R20MZ_IA-2_FZ_200_filtered
25,12,2,-198.17,-10.079,491.44,-0.58,469.93,9717,R20MZ_IA-2_FZ_200_filtered
25,12,2,-198.08,-9.758,490.16,-0.56,478.46,9590,R20MZ_IA-2_FZ_200_filtered
25,12,2,-198.06,-10.475,491.33,-1.51,471.01,9706,R20MZ_IA-2_FZ_200_filtered
25,12,2,-198,0.942,487.48,27.79,-81.78,9322,R20MZ_IA-2_FZ_200_filtered
25,12,2,-197.98,-10.676,490.39,1.61,476.45,9613,R20MZ_IA-2_FZ_200_filtered
25,12,2,-197.95,9.191,485.42,20.36,-470.53,9116,R20MZ_IA-2_FZ_200_filtered
25,12,2,-197.9,9.372,483.8,19.51,-473.47,8955,R20MZ_IA-2_FZ_200_filtered
25,12,2,-197.87,-10.507,491.32,-0.71,470.07,9705,R20MZ_IA-2_FZ_200_filtered
25,12,2,-197.85,6.535,483.09,30.62,-447.46,8884,R20MZ_IA-2_FZ_200_filtered
25,12,2,-197.55,-9.036,489.98,-1.59,483.53,9572,R20MZ_IA-2_FZ_200_filtered
25,12,2,-197.55,-10.402,490.32,2.72,480.91,9606,R20MZ_IA-2_FZ_200_filtered
25,12,2,-197.31,8.685,483.63,25.23,-482.84,8938,R20MZ_IA-2_FZ_200_filtered
25,12,2,-197.26,-8.837,489.93,-3.09,475.78,9567,R20MZ_IA-2_FZ_200_filtered
25,12,2,-197.25,-10.836,490.43,3.1,478.73,9617,R20MZ_IA-2_FZ_200_filtered
25,12,2,-197.23,-9.328,490.05,-1.63,477.83,9579,R20MZ_IA-2_FZ_200_filtered
25,12,2,-197.14,-9.484,490.09,0.38,482.15,9583,R20MZ_IA-2_FZ_200_filtered
25,12,2,-197.05,-8.368,489.81,-4.87,473.31,9555,R20MZ_IA-2_FZ_200_filtered
25,12,2,-197.05,-10.723,490.4,1.52,475.62,9614,R20MZ_IA-2_FZ_200_filtered
25,12,2,-196.97,-10.252,490.28,0.41,477.34,9602,R20MZ_IA-2_FZ_200_filtered
25,12,2,-196.8,-10.369,490.31,2.34,479.63,9605,R20MZ_IA-2_FZ_200_filtered
25,12,2,-196.5,-10.8,490.42,2.34,477.31,9616,R20MZ_IA-2_FZ_200_filtered
25,12,2,-196.44,-10.757,490.41,1.91,475.92,9615,R20MZ_IA-2_FZ_200_filtered
25,12,2,-196.35,-9.845,490.18,0.44,479.33,9592,R20MZ_IA-2_FZ_200_filtered
25,12,2,-196.29,-8.565,489.86,-2.24,479.79,9560,R20MZ_IA-2_FZ_200_filtered
25,12,2,-196.21,-9.892,490.19,0.56,480.42,9593,R20MZ_IA-2_FZ_200_filtered
25,12,2,-196.16,-8.409,489.82,-4.28,473.78,9556,R20MZ_IA-2_FZ_200_filtered
25,12,2,-196.02,-9.801,490.17,-0.21,478.56,9591,R20MZ_IA-2_FZ_200_filtered
25,12,2,-195.77,9.977,483.95,20.48,-480.68,8970,R20MZ_IA-2_FZ_200_filtered
25,12,2,-195.74,-9.394,490.07,-0.5,479.77,9581,R20MZ_IA-2_FZ_200_filtered
25,12,2,-195.66,-3.199,488.52,-15.95,334.27,9426,R20MZ_IA-2_FZ_200_filtered
25,12,2,-195.66,-9.357,490.06,-0.6,478.83,9580,R20MZ_IA-2_FZ_200_filtered
25,12,2,-195.38,-8.966,489.96,-2.25,480.56,9570,R20MZ_IA-2_FZ_200_filtered
25,12,2,-195.34,-9.006,489.97,-1.98,482.08,9571,R20MZ_IA-2_FZ_200_filtered
25,12,2,-195.3,5.21,482.76,33.5,-400.52,8851,R20MZ_IA-2_FZ_200_filtered
25,12,2,-195.23,-8.446,489.83,-3.61,474.67,9557,R20MZ_IA-2_FZ_200_filtered
25,12,2,-195.15,-8.488,489.84,-3.21,476.06,9558,R20MZ_IA-2_FZ_200_filtered
25,12,2,-194.5,2.273,482.02,36.04,-222.14,8777,R20MZ_IA-2_FZ_200_filtered
25,12,2,-193.33,8.173,483.5,26.09,-470.06,8925,R20MZ_IA-2_FZ_200_filtered
25,12,2,-192.49,3.844,482.42,38.3,-332.64,8817,R20MZ_IA-2_FZ_200_filtered
25,12,2,-190.71,4.816,482.66,32.69,-378.62,8841,R20MZ_IA-2_FZ_200_filtered
25,12,2,-190.07,-4.353,488.81,-17.45,392.64,9455,R20MZ_IA-2_FZ_200_filtered
25,12,2,-184.91,4.45,482.57,33.59,-355.83,8832,R20MZ_IA-2_FZ_200_filtered
25,12,2,-159.98,5.735,520.079,24.29,-330.1,10449,R20MZ_IA-2_FZ_150_filtered
25,12,2,-159.94,5.687,520.089,23.51,-328.4,10450,R20MZ_IA-2_FZ_150_filtered
25,12,2,-159.89,5.298,520.189,25.39,-318.93,10460,R20MZ_IA-2_FZ_150_filtered
25,12,2,-159.74,5.258,520.199,24.42,-318.18,10461,R20MZ_IA-2_FZ_150_filtered
25,12,2,-159.02,4.39,520.419,27.67,-294.49,10483,R20MZ_IA-2_FZ_150_filtered
25,12,2,-158.98,3.906,520.539,27.44,-276.79,10495,R20MZ_IA-2_FZ_150_filtered
25,12,2,-158.92,3,520.769,26.47,-231.18,10518,R20MZ_IA-2_FZ_150_filtered
25,12,2,-158.68,3.943,520.529,27.5,-277.88,10494,R20MZ_IA-2_FZ_150_filtered
25,12,2,-158.53,6.693,519.839,23.11,-348.76,10425,R20MZ_IA-2_FZ_150_filtered
25,12,2,-158.52,3.407,520.659,27.39,-254.14,10507,R20MZ_IA-2_FZ_150_filtered
25,12,2,-158.31,7.089,519.739,18.09,-355.47,10415,R20MZ_IA-2_FZ_150_filtered
25,12,2,-157.97,5.334,520.179,25.71,-318.71,10459,R20MZ_IA-2_FZ_150_filtered
25,12,2,-157.82,1.617,521.109,21.49,-138.13,10552,R20MZ_IA-2_FZ_150_filtered
25,12,2,-157.81,-3.308,526.919,-6.88,263.1,11132,R20MZ_IA-2_FZ_150_filtered
25,12,2,-157.76,4.432,520.409,27.93,-294.37,10482,R20MZ_IA-2_FZ_150_filtered
25,12,2,-157.72,1.024,515.509,24.87,-95.79,9993,R20MZ_IA-2_FZ_150_filtered
25,12,2,-157.5,1.433,515.609,26.7,-131.79,10003,R20MZ_IA-2_FZ_150_filtered
25,12,2,-157.39,7.065,519.749,16.97,-353.3,10416,R20MZ_IA-2_FZ_150_filtered
25,12,2,-157.39,-5.534,526.359,-4.52,328.39,11076,R20MZ_IA-2_FZ_150_filtered
25,12,2,-157.38,5.826,520.059,24.53,-329.11,10447,R20MZ_IA-2_FZ_150_filtered
25,12,2,-157.36,-6.418,526.139,-3.67,343.13,11054,R20MZ_IA-2_FZ_150_filtered
25,12,2,-157.29,-6.497,526.119,-1.79,344.99,11052,R20MZ_IA-2_FZ_150_filtered
25,12,2,-157.18,3.972,520.519,27.23,-277.75,10493,R20MZ_IA-2_FZ_150_filtered
25,12,2,-157.16,2.951,520.779,25.55,-228.26,10519,R20MZ_IA-2_FZ_150_filtered
25,12,2,-157.16,-1.975,527.249,-1.96,191.52,11165,R20MZ_IA-2_FZ_150_filtered
25,12,2,-156.87,2.628,520.859,26.75,-206.42,10527,R20MZ_IA-2_FZ_150_filtered
25,12,2,-156.77,2.022,521.009,25.56,-166.99,10542,R20MZ_IA-2_FZ_150_filtered
25,12,2,-156.62,4.897,520.289,26.13,-306.47,10470,R20MZ_IA-2_FZ_150_filtered
25,12,2,-156.59,6.097,519.989,19.54,-333.29,10440,R20MZ_IA-2_FZ_150_filtered
25,12,2,-156.48,11.764,518.229,5.52,-355.49,10265,R20MZ_IA-2_FZ_150_filtered
25,12,2,-156.45,4.731,520.329,25.09,-301.35,10474,R20MZ_IA-2_FZ_150_filtered
25,12,2,-156.45,4.303,520.439,25.39,-289.25,10485,R20MZ_IA-2_FZ_150_filtered
25,12,2,-156.43,-6.049,526.229,-4.23,337.51,11063,R20MZ_IA-2_FZ_150_filtered
25,12,2,-156.32,-4.222,526.689,-7.74,296.09,11109,R20MZ_IA-2_FZ_150_filtered
25,12,2,-156.31,0.968,515.489,23.49,-88.23,9991,R20MZ_IA-2_FZ_150_filtered
25,12,2,-156.29,-7.328,525.909,-3.16,353.32,11031,R20MZ_IA-2_FZ_150_filtered
25,12,2,-156.28,12.24,518.369,19.28,-353.64,10278,R20MZ_IA-2_FZ_150_filtered
25,12,2,-156.28,-6.875,526.029,-0.89,348.23,11043,R20MZ_IA-2_FZ_150_filtered
25,12,2,-156.24,3.528,520.629,29.21,-257.32,10504,R20MZ_IA-2_FZ_150_filtered
25,12,2,-156.15,1.946,515.739,27.13,-174.35,10016,R20MZ_IA-2_FZ_150_filtered
25,12,2,-156.11,8.024,519.509,15.26,-361.54,10392,R20MZ_IA-2_FZ_150_filtered
25,12,2,-156.04,-5.953,526.259,-4.6,333.65,11066,R20MZ_IA-2_FZ_150_filtered
25,12,2,-155.94,5.38,520.169,25.89,-316.72,10458,R20MZ_IA-2_FZ_150_filtered
25,12,2,-155.75,11.523,518.129,14.84,-365.28,10255,R20MZ_IA-2_FZ_150_filtered
25,12,2,-155.75,6.3,519.939,23.2,-338.63,10435,R20MZ_IA-2_FZ_150_filtered
25,12,2,-155.62,1.078,515.519,25.83,-98.81,9994,R20MZ_IA-2_FZ_150_filtered
25,12,2,-155.55,11.475,518.119,15.7,-366.08,10254,R20MZ_IA-2_FZ_150_filtered
25,12,2,-155.54,7.026,519.759,16.98,-349.62,10417,R20MZ_IA-2_FZ_150_filtered
25,12,2,-155.49,-7.8,525.799,3.33,356.1,11020,R20MZ_IA-2_FZ_150_filtered
25,12,2,-155.48,3.109,520.739,27.42,-233.61,10515,R20MZ_IA-2_FZ_150_filtered
25,12,2,-155.43,12.094,518.489,-2.05,-347.6,10290,R20MZ_IA-2_FZ_150_filtered
25,12,2,-155.38,8.46,519.399,20.43,-362.97,10381,R20MZ_IA-2_FZ_150_filtered
25,12,2,-155.31,-6.375,526.149,-4.08,340.14,11055,R20MZ_IA-2_FZ_150_filtered
25,12,2,-155.28,11.755,518.219,4.07,-351.62,10264,R20MZ_IA-2_FZ_150_filtered
25,12,2,-155.27,11.555,518.139,13.76,-360.95,10256,R20MZ_IA-2_FZ_150_filtered
25,12,2,-155.2,12.24,518.379,20.01,-348.85,10279,R20MZ_IA-2_FZ_150_filtered
25,12,2,-155.2,-3.655,526.829,-8.64,277.15,11123,R20MZ_IA-2_FZ_150_filtered
25,12,2,-155.12,-11.985,524.759,36.01,362.88,10916,R20MZ_IA-2_FZ_150_filtered
25,12,2,-154.87,-9.16,525.449,-2.92,363.55,10985,R20MZ_IA-2_FZ_150_filtered
25,12,2,-154.79,8.407,519.409,19.48,-360.64,10382,R20MZ_IA-2_FZ_150_filtered
25,12,2,-154.73,-8.759,525.559,7.93,363.52,10996,R20MZ_IA-2_FZ_150_filtered
25,12,2,-154.46,12.168,518.459,6.65,-348.41,10287,R20MZ_IA-2_FZ_150_filtered
25,12,2,-154.44,1.823,515.709,27.08,-163.38,10013,R20MZ_IA-2_FZ_150_filtered
25,12,2,-154.41,-12.212,524.529,22.57,367.21,10893,R20MZ_IA-2_FZ_150_filtered
25,12,2,-154.33,5.862,520.049,23.9,-327.48,10446,R20MZ_IA-2_FZ_150_filtered
25,12,2,-154.31,4.264,520.449,24.31,-285.12,10486,R20MZ_IA-2_FZ_150_filtered
25,12,2,-154.3,-11.043,524.989,6.78,361.18,10939,R20MZ_IA-2_FZ_150_filtered
25,12,2,-154.25,-8.204,525.689,-4.42,357.48,11009,R20MZ_IA-2_FZ_150_filtered
25,12,2,-154.23,-1.573,527.349,0.27,164.3,11175,R20MZ_IA-2_FZ_150_filtered
25,12,2,-154.21,4.689,520.339,24.64,-296.75,10475,R20MZ_IA-2_FZ_150_filtered
25,12,2,-154.18,-10.095,525.219,-0.06,363.98,10962,R20MZ_IA-2_FZ_150_filtered
25,12,2,-154.16,6.774,519.819,22,-344.85,10423,R20MZ_IA-2_FZ_150_filtered
25,12,2,-154.15,-12.203,524.539,19.47,363.5,10894,R20MZ_IA-2_FZ_150_filtered
25,12,2,-154.15,-12.133,524.629,-3.81,366.93,10903,R20MZ_IA-2_FZ_150_filtered
25,12,2,-154.14,-9.707,525.319,10.74,363.97,10972,R20MZ_IA-2_FZ_150_filtered
25,12,2,-154.11,0.928,515.479,22.53,-83.64,9990,R20MZ_IA-2_FZ_150_filtered
25,12,2,-154.11,8.895,519.289,13.79,-363.14,10370,R20MZ_IA-2_FZ_150_filtered
25,12,2,-154.09,-11.563,524.409,6.18,365.22,10882,R20MZ_IA-2_FZ_150_filtered
25,12,2,-154.07,6.061,519.999,19.2,-329.48,10441,R20MZ_IA-2_FZ_150_filtered
25,12,2,-154.04,0.661,515.409,16.69,-53.52,9983,R20MZ_IA-2_FZ_150_filtered
25,12,2,-154.04,12.046,518.499,-6.61,-343.71,10291,R20MZ_IA-2_FZ_150_filtered
25,12,2,-154.04,1.751,521.079,22.35,-144.45,10549,R20MZ_IA-2_FZ_150_filtered
25,12,2,-154.01,4.926,520.279,25.33,-304.69,10469,R20MZ_IA-2_FZ_150_filtered
25,12,2,-153.98,8.514,519.379,20.87,-362.56,10379,R20MZ_IA-2_FZ_150_filtered
25,12,2,-153.83,-12.063,524.739,31.81,364.71,10914,R20MZ_IA-2_FZ_150_filtered
25,12,2,-153.82,-9.12,525.459,-2.77,361.5,10986,R20MZ_IA-2_FZ_150_filtered
25,12,2,-153.78,-11.603,524.419,6.87,362.73,10883,R20MZ_IA-2_FZ_150_filtered
25,12,2,-153.77,-1.961,522.009,-8.8,206.36,10642,R20MZ_IA-2_FZ_150_filtered
25,12,2,-153.74,12.24,518.389,19.62,-343.6,10280,R20MZ_IA-2_FZ_150_filtered
25,12,2,-153.71,-10.611,525.089,7.28,362.7,10949,R20MZ_IA-2_FZ_150_filtered
25,12,2,-153.7,-11.358,524.889,-4.48,357.91,10929,R20MZ_IA-2_FZ_150_filtered
25,12,2,-153.62,1.989,521.019,24.47,-162.91,10543,R20MZ_IA-2_FZ_150_filtered
25,12,2,-153.53,5.413,520.159,25.62,-315.39,10457,R20MZ_IA-2_FZ_150_filtered
25,12,2,-153.48,-6.126,526.209,-4.7,335.42,11061,R20MZ_IA-2_FZ_150_filtered
25,12,2,-153.45,6.989,519.769,17.05,-345.33,10418,R20MZ_IA-2_FZ_150_filtered
25,12,2,-153.42,-2.004,522.019,-9.71,208.84,10643,R20MZ_IA-2_FZ_150_filtered
25,12,2,-153.41,9.367,519.169,18.96,-365.67,10358,R20MZ_IA-2_FZ_150_filtered
25,12,2,-153.41,7.648,519.599,21.1,-355.27,10401,R20MZ_IA-2_FZ_150_filtered
25,12,2,-153.36,11.751,518.209,2.86,-347.65,10263,R20MZ_IA-2_FZ_150_filtered
25,12,2,-153.33,-11.53,524.399,6.21,365.8,10881,R20MZ_IA-2_FZ_150_filtered
25,12,2,-153.3,-9.732,523.949,3.26,367.06,10836,R20MZ_IA-2_FZ_150_filtered
25,12,2,-153.17,11.084,518.019,13.68,-370.63,10244,R20MZ_IA-2_FZ_150_filtered
25,12,2,-153.17,3.567,520.619,29.19,-256.79,10503,R20MZ_IA-2_FZ_150_filtered
25,12,2,-153.12,-8.838,525.539,6.99,362.23,10994,R20MZ_IA-2_FZ_150_filtered
25,12,2,-153.08,-10.222,524.069,3.43,365.34,10848,R20MZ_IA-2_FZ_150_filtered
25,12,2,-153.03,9.396,519.159,20.43,-366.61,10357,R20MZ_IA-2_FZ_150_filtered
25,12,2,-153.01,-8.162,525.699,-4.5,354.82,11010,R20MZ_IA-2_FZ_150_filtered
25,12,2,-152.97,-10.643,524.179,4.22,365.63,10859,R20MZ_IA-2_FZ_150_filtered
25,12,2,-152.94,9.639,517.659,16.86,-374.52,10208,R20MZ_IA-2_FZ_150_filtered
25,12,2,-152.92,6.492,519.889,21.76,-336.36,10430,R20MZ_IA-2_FZ_150_filtered
25,12,2,-152.91,8.848,519.299,14.15,-359.75,10371,R20MZ_IA-2_FZ_150_filtered
25,12,2,-152.87,-3.622,526.839,-8.6,274.61,11124,R20MZ_IA-2_FZ_150_filtered
25,12,2,-152.85,5.579,520.119,23.5,-317.42,10453,R20MZ_IA-2_FZ_150_filtered
25,12,2,-152.77,-6.643,526.089,2.24,341.75,11049,R20MZ_IA-2_FZ_150_filtered
25,12,2,-152.75,10.63,517.909,14.12,-369.86,10233,R20MZ_IA-2_FZ_150_filtered
25,12,2,-152.73,10.555,517.889,15.6,-375,10231,R20MZ_IA-2_FZ_150_filtered
25,12,2,-152.71,-10.166,524.059,3.77,367.63,10847,R20MZ_IA-2_FZ_150_filtered
25,12,2,-152.69,-7.047,525.979,-3.56,347.79,11038,R20MZ_IA-2_FZ_150_filtered
25,12,2,-152.68,-9.763,525.309,12.24,363.13,10971,R20MZ_IA-2_FZ_150_filtered
25,12,2,-152.67,-8.357,525.649,0.08,360.37,11005,R20MZ_IA-2_FZ_150_filtered
25,12,2,-152.66,-7.202,525.939,-5.22,347.53,11034,R20MZ_IA-2_FZ_150_filtered
25,12,2,-152.61,-6.804,526.049,0.88,344.08,11045,R20MZ_IA-2_FZ_150_filtered
25,12,2,-152.53,-2.43,522.119,-4.78,232.54,10653,R20MZ_IA-2_FZ_150_filtered
25,12,2,-152.5,-11.639,524.429,8.55,360.51,10884,R20MZ_IA-2_FZ_150_filtered
25,12,2,-152.45,-4.073,526.729,-7.96,289.19,11113,R20MZ_IA-2_FZ_150_filtered
25,12,2,-152.42,10.284,518.939,18.66,-367.55,10335,R20MZ_IA-2_FZ_150_filtered
25,12,2,-152.42,5.892,520.039,22.51,-325.81,10445,R20MZ_IA-2_FZ_150_filtered
25,12,2,-152.4,8.372,519.419,18.34,-357.45,10383,R20MZ_IA-2_FZ_150_filtered
25,12,2,-152.34,11.785,518.279,-2.97,-340.22,10270,R20MZ_IA-2_FZ_150_filtered
25,12,2,-152.27,-10.684,524.189,3.54,363.44,10860,R20MZ_IA-2_FZ_150_filtered
25,12,2,-152.25,12.27,518.319,9.46,-341.47,10273,R20MZ_IA-2_FZ_150_filtered
25,12,2,-152.23,-10.616,524.169,4.52,366.86,10858,R20MZ_IA-2_FZ_150_filtered
25,12,2,-152.23,-6.305,526.169,-5.4,335.55,11057,R20MZ_IA-2_FZ_150_filtered
25,12,2,-152.22,8.756,517.439,17.76,-370.04,10186,R20MZ_IA-2_FZ_150_filtered
25,12,2,-152.17,-6.753,526.059,1.54,342.54,11046,R20MZ_IA-2_FZ_150_filtered
25,12,2,-152.14,-10.258,524.079,3.13,362.66,10849,R20MZ_IA-2_FZ_150_filtered
25,12,2,-152.12,11.191,518.709,16.58,-364.46,10312,R20MZ_IA-2_FZ_150_filtered
25,12,2,-152.12,-1.543,521.889,2.99,174.49,10630,R20MZ_IA-2_FZ_150_filtered
25,12,2,-152.09,-9.298,523.839,2.23,365.63,10825,R20MZ_IA-2_FZ_150_filtered
25,12,2,-152.06,-4.941,526.509,-6.12,310.89,11091,R20MZ_IA-2_FZ_150_filtered
25,12,2,-152.05,-8.378,523.609,0.86,362.97,10802,R20MZ_IA-2_FZ_150_filtered
25,12,2,-152.03,8.315,517.329,18.07,-365.08,10175,R20MZ_IA-2_FZ_150_filtered
25,12,2,-152.02,4.071,520.499,25.8,-275.74,10491,R20MZ_IA-2_FZ_150_filtered
25,12,2,-151.95,0.696,515.419,15.79,-57.3,9984,R20MZ_IA-2_FZ_150_filtered
25,12,2,-151.95,5.454,520.149,24.98,-314.19,10456,R20MZ_IA-2_FZ_150_filtered
25,12,2,-151.92,-5.166,522.809,-6.46,331.36,10722,R20MZ_IA-2_FZ_150_filtered
25,12,2,-151.91,-7.714,525.819,4.39,351.68,11022,R20MZ_IA-2_FZ_150_filtered
25,12,2,-151.91,-5.834,526.289,-2.29,327.16,11069,R20MZ_IA-2_FZ_150_filtered
25,12,2,-151.9,4.974,520.269,24.18,-303.18,10468,R20MZ_IA-2_FZ_150_filtered
25,12,2,-151.89,-9.776,523.959,2.97,364.38,10837,R20MZ_IA-2_FZ_150_filtered
25,12,2,-151.85,11.724,518.199,4.42,-343.33,10262,R20MZ_IA-2_FZ_150_filtered
25,12,2,-151.82,10.067,517.769,16.61,-375.05,10219,R20MZ_IA-2_FZ_150_filtered
25,12,2,-151.82,-1.036,521.779,-2.99,133.07,10619,R20MZ_IA-2_FZ_150_filtered
25,12,2,-151.81,-5.26,526.429,-5.36,319.1,11083,R20MZ_IA-2_FZ_150_filtered
25,12,2,-151.79,8.272,517.319,18.86,-367.74,10174,R20MZ_IA-2_FZ_150_filtered
25,12,2,-151.72,-7.932,523.499,0.26,359.73,10791,R20MZ_IA-2_FZ_150_filtered
25,12,2,-151.71,-11.337,524.899,-4.49,356.17,10930,R20MZ_IA-2_FZ_150_filtered
25,12,2,-151.66,7.838,517.209,19.36,-363.1,10163,R20MZ_IA-2_FZ_150_filtered
25,12,2,-151.65,-9.261,523.829,2.65,367.76,10824,R20MZ_IA-2_FZ_150_filtered
25,12,2,-151.64,10.674,517.919,13.18,-363.2,10234,R20MZ_IA-2_FZ_150_filtered
25,12,2,-151.57,8.153,519.479,17.01,-356.71,10389,R20MZ_IA-2_FZ_150_filtered
25,12,2,-151.55,-8.88,525.529,6.29,360.18,10993,R20MZ_IA-2_FZ_150_filtered
25,12,2,-151.54,-3.903,526.769,-5.62,282.61,11117,R20MZ_IA-2_FZ_150_filtered
25,12,2,-151.52,10.248,518.949,16.71,-364.3,10336,R20MZ_IA-2_FZ_150_filtered
25,12,2,-151.5,-4.689,522.689,-7.46,321.25,10710,R20MZ_IA-2_FZ_150_filtered
25,12,2,-151.49,11.768,518.289,-1.51,-336.96,10271,R20MZ_IA-2_FZ_150_filtered
25,12,2,-151.49,12.031,518.509,-9.32,-339.93,10292,R20MZ_IA-2_FZ_150_filtered
25,12,2,-151.48,6.415,519.909,21.9,-334.22,10432,R20MZ_IA-2_FZ_150_filtered
25,12,2,-151.42,-6.702,526.069,2.11,342.05,11047,R20MZ_IA-2_FZ_150_filtered
